id,name,programId,levelId,openings,futureOpenings,dayNumber,startTime,endTime,dayName,location,location.short,level,helper,helper2
3041,Swish! Hub - Sheltered Pool: Mini Fini 4 ( 24 - 42 months) with Coach Cal C.,17,16,3,0,2,3:30 PM,4:00PM,Mon,Hub - Sheltered Pool,Hub,Mini Fini 4 ( 24 - 42 months),Mon|Hub - Sheltered Pool|Mini Fini 4 ( 24 - 42 months)|3:30 PM,Mon|Hub|Mini Fini 4 ( 24 - 42 months)|3:30 PM
953,Swish! Aqua Studio - Outdoor Pool: Mini Fini 4 ( 24 - 42 months) with Coach Cal C.,61,16,3,0,4,9:30 AM,10:00AM,Wed,Aqua Studio - Outdoor Pool,Aqua Studio,Mini Fini 4 ( 24 - 42 months),Wed|Aqua Studio - Outdoor Pool|Mini Fini 4 ( 24 - 42 months)|9:30 AM,Wed|Aqua Studio|Mini Fini 4 ( 24 - 42 months)|9:30 AM
2368,Swish! Hub - Indoor Pool: Mini Fini 4 ( 24 - 42 months) with Coach Muhammad Danial B.,66,16,3,0,7,8:30 AM,9:00AM,Sat,Hub - Indoor Pool,Hub,Mini Fini 4 ( 24 - 42 months),Sat|Hub - Indoor Pool|Mini Fini 4 ( 24 - 42 months)|8:30 AM,Sat|Hub|Mini Fini 4 ( 24 - 42 months)|8:30 AM
2783,Swish! Hub - Sheltered Pool: Mini Fini 4 ( 24 - 42 months) with Coach Caleb Y.,17,16,3,0,7,11:30 AM,12:00PM,Sat,Hub - Sheltered Pool,Hub,Mini Fini 4 ( 24 - 42 months),Sat|Hub - Sheltered Pool|Mini Fini 4 ( 24 - 42 months)|11:30 AM,Sat|Hub|Mini Fini 4 ( 24 - 42 months)|11:30 AM
3240,Swish! Hub - Sheltered Pool: Mini Fini 4 ( 24 - 42 months) with Coach Caleb Y.,17,16,3,0,7,9:30 AM,10:00AM,Sat,Hub - Sheltered Pool,Hub,Mini Fini 4 ( 24 - 42 months),Sat|Hub - Sheltered Pool|Mini Fini 4 ( 24 - 42 months)|9:30 AM,Sat|Hub|Mini Fini 4 ( 24 - 42 months)|9:30 AM
759,Swish! Laguna - 20m Outdoor Pool: Mini Fini 4 ( 24 - 42 months) with Coach Amelia F.,68,16,3,0,7,8:00 AM,8:30AM,Sat,Laguna - 20m Outdoor Pool,Laguna,Mini Fini 4 ( 24 - 42 months),Sat|Laguna - 20m Outdoor Pool|Mini Fini 4 ( 24 - 42 months)|8:00 AM,Sat|Laguna|Mini Fini 4 ( 24 - 42 months)|8:00 AM
747,Swish! Laguna - 20m Outdoor Pool: Mini Fini 4 ( 24 - 42 months) with Coach Imam R.,68,16,2,0,1,10:00 AM,10:30AM,Sun,Laguna - 20m Outdoor Pool,Laguna,Mini Fini 4 ( 24 - 42 months),Sun|Laguna - 20m Outdoor Pool|Mini Fini 4 ( 24 - 42 months)|10:00 AM,Sun|Laguna|Mini Fini 4 ( 24 - 42 months)|10:00 AM
3027,Swish! Hub - Sheltered Pool: Mini Fini 4 ( 24 - 42 months) with Coach Joey Y.,17,16,2,0,3,4:00 PM,4:30PM,Tue,Hub - Sheltered Pool,Hub,Mini Fini 4 ( 24 - 42 months),Tue|Hub - Sheltered Pool|Mini Fini 4 ( 24 - 42 months)|4:00 PM,Tue|Hub|Mini Fini 4 ( 24 - 42 months)|4:00 PM
3053,Swish! Hub - Sheltered Pool: Mini Fini 4 ( 24 - 42 months) with Coach Caleb Y.,17,16,2,0,7,9:00 AM,9:30AM,Sat,Hub - Sheltered Pool,Hub,Mini Fini 4 ( 24 - 42 months),Sat|Hub - Sheltered Pool|Mini Fini 4 ( 24 - 42 months)|9:00 AM,Sat|Hub|Mini Fini 4 ( 24 - 42 months)|9:00 AM
883,Swish! Aqua Studio - Outdoor Pool: Mini Fini 4 ( 24 - 42 months) with Coach Nusaibah Sajiah B.,61,16,1,0,1,9:00 AM,9:30AM,Sun,Aqua Studio - Outdoor Pool,Aqua Studio,Mini Fini 4 ( 24 - 42 months),Sun|Aqua Studio - Outdoor Pool|Mini Fini 4 ( 24 - 42 months)|9:00 AM,Sun|Aqua Studio|Mini Fini 4 ( 24 - 42 months)|9:00 AM
672,Swish! Hub - Indoor Pool: Mini Fini 4 ( 24 - 42 months) with Coach Caleb Y.,66,16,1,0,1,10:00 AM,10:30AM,Sun,Hub - Indoor Pool,Hub,Mini Fini 4 ( 24 - 42 months),Sun|Hub - Indoor Pool|Mini Fini 4 ( 24 - 42 months)|10:00 AM,Sun|Hub|Mini Fini 4 ( 24 - 42 months)|10:00 AM
912,Swish! Laguna - 20m Outdoor Pool: Mini Fini 4 ( 24 - 42 months) with Coach Imam R.,68,16,1,0,1,11:00 AM,11:30AM,Sun,Laguna - 20m Outdoor Pool,Laguna,Mini Fini 4 ( 24 - 42 months),Sun|Laguna - 20m Outdoor Pool|Mini Fini 4 ( 24 - 42 months)|11:00 AM,Sun|Laguna|Mini Fini 4 ( 24 - 42 months)|11:00 AM
3145,Swish! Laguna - 20m Outdoor Pool: Mini Fini 4 ( 24 - 42 months) with Coach Ryan L.,68,16,1,0,3,4:30 PM,5:00PM,Tue,Laguna - 20m Outdoor Pool,Laguna,Mini Fini 4 ( 24 - 42 months),Tue|Laguna - 20m Outdoor Pool|Mini Fini 4 ( 24 - 42 months)|4:30 PM,Tue|Laguna|Mini Fini 4 ( 24 - 42 months)|4:30 PM
873,Swish! Aqua Studio - Outdoor Pool: Mini Fini 4 ( 24 - 42 months) with Coach Ryan L.,61,16,1,0,7,8:30 AM,9:00AM,Sat,Aqua Studio - Outdoor Pool,Aqua Studio,Mini Fini 4 ( 24 - 42 months),Sat|Aqua Studio - Outdoor Pool|Mini Fini 4 ( 24 - 42 months)|8:30 AM,Sat|Aqua Studio|Mini Fini 4 ( 24 - 42 months)|8:30 AM
875,Swish! Aqua Studio - Outdoor Pool: Mini Fini 4 ( 24 - 42 months) with Coach Ian W.,61,16,1,0,7,9:00 AM,9:30AM,Sat,Aqua Studio - Outdoor Pool,Aqua Studio,Mini Fini 4 ( 24 - 42 months),Sat|Aqua Studio - Outdoor Pool|Mini Fini 4 ( 24 - 42 months)|9:00 AM,Sat|Aqua Studio|Mini Fini 4 ( 24 - 42 months)|9:00 AM
989,Swish! Hub - Sheltered Pool: Mini Fini 4 ( 24 - 42 months) with Coach Ernest K.,17,16,1,0,7,11:00 AM,11:30AM,Sat,Hub - Sheltered Pool,Hub,Mini Fini 4 ( 24 - 42 months),Sat|Hub - Sheltered Pool|Mini Fini 4 ( 24 - 42 months)|11:00 AM,Sat|Hub|Mini Fini 4 ( 24 - 42 months)|11:00 AM
2380,Swish! Hub - Indoor Pool: Mini Fini 4 ( 24 - 42 months) with Coach Ryan L.,66,16,0,0,1,10:00 AM,10:30AM,Sun,Hub - Indoor Pool,Hub,Mini Fini 4 ( 24 - 42 months),Sun|Hub - Indoor Pool|Mini Fini 4 ( 24 - 42 months)|10:00 AM,Sun|Hub|Mini Fini 4 ( 24 - 42 months)|10:00 AM
678,Swish! Hub - Sheltered Pool: Mini Fini 4 ( 24 - 42 months) with Coach Cal C.,17,16,0,0,1,5:00 PM,5:30PM,Sun,Hub - Sheltered Pool,Hub,Mini Fini 4 ( 24 - 42 months),Sun|Hub - Sheltered Pool|Mini Fini 4 ( 24 - 42 months)|5:00 PM,Sun|Hub|Mini Fini 4 ( 24 - 42 months)|5:00 PM
993,Swish! Hub - Sheltered Pool: Mini Fini 4 ( 24 - 42 months) with Coach Cal C.,17,16,0,0,1,9:00 AM,9:30AM,Sun,Hub - Sheltered Pool,Hub,Mini Fini 4 ( 24 - 42 months),Sun|Hub - Sheltered Pool|Mini Fini 4 ( 24 - 42 months)|9:00 AM,Sun|Hub|Mini Fini 4 ( 24 - 42 months)|9:00 AM
2168,Swish! Hub - Sheltered Pool: Mini Fini 4 ( 24 - 42 months) with Coach Amelia F.,17,16,0,0,1,9:30 AM,10:00AM,Sun,Hub - Sheltered Pool,Hub,Mini Fini 4 ( 24 - 42 months),Sun|Hub - Sheltered Pool|Mini Fini 4 ( 24 - 42 months)|9:30 AM,Sun|Hub|Mini Fini 4 ( 24 - 42 months)|9:30 AM
767,Swish! Laguna - 20m Outdoor Pool: Mini Fini 4 ( 24 - 42 months) with Coach Imam R.,68,16,0,0,1,8:30 AM,9:00AM,Sun,Laguna - 20m Outdoor Pool,Laguna,Mini Fini 4 ( 24 - 42 months),Sun|Laguna - 20m Outdoor Pool|Mini Fini 4 ( 24 - 42 months)|8:30 AM,Sun|Laguna|Mini Fini 4 ( 24 - 42 months)|8:30 AM
782,Swish! Laguna - 20m Outdoor Pool: Mini Fini 4 ( 24 - 42 months) with Coach Ivan T.,68,16,0,0,1,9:30 AM,10:00AM,Sun,Laguna - 20m Outdoor Pool,Laguna,Mini Fini 4 ( 24 - 42 months),Sun|Laguna - 20m Outdoor Pool|Mini Fini 4 ( 24 - 42 months)|9:30 AM,Sun|Laguna|Mini Fini 4 ( 24 - 42 months)|9:30 AM
2580,Swish! Aqua Studio - Outdoor Pool: Mini Fini 4 ( 24 - 42 months) with Coach Cal C.,61,16,0,0,2,10:00 AM,10:30AM,Mon,Aqua Studio - Outdoor Pool,Aqua Studio,Mini Fini 4 ( 24 - 42 months),Mon|Aqua Studio - Outdoor Pool|Mini Fini 4 ( 24 - 42 months)|10:00 AM,Mon|Aqua Studio|Mini Fini 4 ( 24 - 42 months)|10:00 AM
679,Swish! Hub - Sheltered Pool: Mini Fini 4 ( 24 - 42 months) with Coach Cal C.,17,16,0,0,2,4:30 PM,5:00PM,Mon,Hub - Sheltered Pool,Hub,Mini Fini 4 ( 24 - 42 months),Mon|Hub - Sheltered Pool|Mini Fini 4 ( 24 - 42 months)|4:30 PM,Mon|Hub|Mini Fini 4 ( 24 - 42 months)|4:30 PM
529,Swish! Aqua Studio - Outdoor Pool: Mini Fini 4 ( 24 - 42 months) with Coach Ryan L.,61,16,0,0,7,11:00 AM,11:30AM,Sat,Aqua Studio - Outdoor Pool,Aqua Studio,Mini Fini 4 ( 24 - 42 months),Sat|Aqua Studio - Outdoor Pool|Mini Fini 4 ( 24 - 42 months)|11:00 AM,Sat|Aqua Studio|Mini Fini 4 ( 24 - 42 months)|11:00 AM
527,Swish! Aqua Studio - Outdoor Pool: Mini Fini 4 ( 24 - 42 months) with Coach Ryan L.,61,16,0,0,7,9:30 AM,10:00AM,Sat,Aqua Studio - Outdoor Pool,Aqua Studio,Mini Fini 4 ( 24 - 42 months),Sat|Aqua Studio - Outdoor Pool|Mini Fini 4 ( 24 - 42 months)|9:30 AM,Sat|Aqua Studio|Mini Fini 4 ( 24 - 42 months)|9:30 AM
2371,Swish! Hub - Indoor Pool: Mini Fini 4 ( 24 - 42 months) with Coach Muhammad Danial B.,66,16,0,0,7,10:30 AM,11:00AM,Sat,Hub - Indoor Pool,Hub,Mini Fini 4 ( 24 - 42 months),Sat|Hub - Indoor Pool|Mini Fini 4 ( 24 - 42 months)|10:30 AM,Sat|Hub|Mini Fini 4 ( 24 - 42 months)|10:30 AM
677,Swish! Hub - Sheltered Pool: Mini Fini 4 ( 24 - 42 months) with Coach Caleb Y.,17,16,0,0,7,10:30 AM,11:00AM,Sat,Hub - Sheltered Pool,Hub,Mini Fini 4 ( 24 - 42 months),Sat|Hub - Sheltered Pool|Mini Fini 4 ( 24 - 42 months)|10:30 AM,Sat|Hub|Mini Fini 4 ( 24 - 42 months)|10:30 AM
2525,Swish! Hub - Sheltered Pool: Mini Fini 4 ( 24 - 42 months) with Coach Amelia F.,17,16,0,0,7,3:30 PM,4:00PM,Sat,Hub - Sheltered Pool,Hub,Mini Fini 4 ( 24 - 42 months),Sat|Hub - Sheltered Pool|Mini Fini 4 ( 24 - 42 months)|3:30 PM,Sat|Hub|Mini Fini 4 ( 24 - 42 months)|3:30 PM
2586,Swish! Hub - Sheltered Pool: Mini Fini 4 ( 24 - 42 months) with Coach Ryan L.,17,16,0,0,7,4:30 PM,5:00PM,Sat,Hub - Sheltered Pool,Hub,Mini Fini 4 ( 24 - 42 months),Sat|Hub - Sheltered Pool|Mini Fini 4 ( 24 - 42 months)|4:30 PM,Sat|Hub|Mini Fini 4 ( 24 - 42 months)|4:30 PM
657,Swish! Hub - Sheltered Pool: Mini Fini 4 ( 24 - 42 months) with Coach Amelia F.,17,16,0,0,7,5:00 PM,5:30PM,Sat,Hub - Sheltered Pool,Hub,Mini Fini 4 ( 24 - 42 months),Sat|Hub - Sheltered Pool|Mini Fini 4 ( 24 - 42 months)|5:00 PM,Sat|Hub|Mini Fini 4 ( 24 - 42 months)|5:00 PM
780,Swish! Laguna - 20m Outdoor Pool: Mini Fini 4 ( 24 - 42 months) with Coach Amelia F.,68,16,0,0,7,10:00 AM,10:30AM,Sat,Laguna - 20m Outdoor Pool,Laguna,Mini Fini 4 ( 24 - 42 months),Sat|Laguna - 20m Outdoor Pool|Mini Fini 4 ( 24 - 42 months)|10:00 AM,Sat|Laguna|Mini Fini 4 ( 24 - 42 months)|10:00 AM
900,Swish! Laguna - 20m Outdoor Pool: Mini Fini 4 ( 24 - 42 months) with Coach Shar P.,68,16,0,0,7,9:00 AM,9:30AM,Sat,Laguna - 20m Outdoor Pool,Laguna,Mini Fini 4 ( 24 - 42 months),Sat|Laguna - 20m Outdoor Pool|Mini Fini 4 ( 24 - 42 months)|9:00 AM,Sat|Laguna|Mini Fini 4 ( 24 - 42 months)|9:00 AM
3032,Swish! Hub - Indoor Pool: Bubble Fini with Coach Ryan L.,66,4,4,0,1,8:30 AM,9:00AM,Sun,Hub - Indoor Pool,Hub,Bubble Fini,Sun|Hub - Indoor Pool|Bubble Fini|8:30 AM,Sun|Hub|Bubble Fini|8:30 AM
2759,Swish! Laguna - 20m Outdoor Pool: Bubble Fini with Coach Ivan T.,68,4,4,0,1,3:00 PM,3:30PM,Sun,Laguna - 20m Outdoor Pool,Laguna,Bubble Fini,Sun|Laguna - 20m Outdoor Pool|Bubble Fini|3:00 PM,Sun|Laguna|Bubble Fini|3:00 PM
2509,Swish! Hub - Sheltered Pool: Bubble Fini with Coach Amelia F.,17,4,3,0,1,11:00 AM,11:30AM,Sun,Hub - Sheltered Pool,Hub,Bubble Fini,Sun|Hub - Sheltered Pool|Bubble Fini|11:00 AM,Sun|Hub|Bubble Fini|11:00 AM
2792,Swish! Laguna - 20m Outdoor Pool: Bubble Fini with Coach Daphne S.,68,4,3,0,3,3:30 PM,4:00PM,Tue,Laguna - 20m Outdoor Pool,Laguna,Bubble Fini,Tue|Laguna - 20m Outdoor Pool|Bubble Fini|3:30 PM,Tue|Laguna|Bubble Fini|3:30 PM
2528,Swish! Laguna - 20m Outdoor Pool: Bubble Fini with Coach Ivan T.,68,4,3,0,7,8:30 AM,9:00AM,Sat,Laguna - 20m Outdoor Pool,Laguna,Bubble Fini,Sat|Laguna - 20m Outdoor Pool|Bubble Fini|8:30 AM,Sat|Laguna|Bubble Fini|8:30 AM
622,Swish! Hub - Sheltered Pool: Bubble Fini with Coach Cal C.,17,4,0,0,1,10:30 AM,11:00AM,Sun,Hub - Sheltered Pool,Hub,Bubble Fini,Sun|Hub - Sheltered Pool|Bubble Fini|10:30 AM,Sun|Hub|Bubble Fini|10:30 AM
930,Swish! Hub - Sheltered Pool: Bubble Fini with Coach Cal C.,17,4,0,0,1,4:30 PM,5:00PM,Sun,Hub - Sheltered Pool,Hub,Bubble Fini,Sun|Hub - Sheltered Pool|Bubble Fini|4:30 PM,Sun|Hub|Bubble Fini|4:30 PM
751,Swish! Laguna - 20m Outdoor Pool: Bubble Fini with Coach Shar P.,68,4,0,0,7,10:30 AM,11:00AM,Sat,Laguna - 20m Outdoor Pool,Laguna,Bubble Fini,Sat|Laguna - 20m Outdoor Pool|Bubble Fini|10:30 AM,Sat|Laguna|Bubble Fini|10:30 AM
886,Swish! Aqua Studio - Outdoor Pool: Rocket Fini with Coach Nusaibah Sajiah B.,61,7,4,0,1,10:30 AM,11:00AM,Sun,Aqua Studio - Outdoor Pool,Aqua Studio,Rocket Fini,Sun|Aqua Studio - Outdoor Pool|Rocket Fini|10:30 AM,Sun|Aqua Studio|Rocket Fini|10:30 AM
3230,Swish! Laguna - 20m Outdoor Pool: Rocket Fini with Coach Ameer B.,68,7,4,0,1,9:00 AM,9:30AM,Sun,Laguna - 20m Outdoor Pool,Laguna,Rocket Fini,Sun|Laguna - 20m Outdoor Pool|Rocket Fini|9:00 AM,Sun|Laguna|Rocket Fini|9:00 AM
2464,Swish! Aqua Studio - Outdoor Pool: Stress Less with Coach Amelia F.,61,19,3,0,1,2:30 PM,3:00PM,Sun,Aqua Studio - Outdoor Pool,Aqua Studio,Stress Less,Sun|Aqua Studio - Outdoor Pool|Stress Less|2:30 PM,Sun|Aqua Studio|Stress Less|2:30 PM
3205,Swish! Laguna - 20m Outdoor Pool: Stress Less with Coach Cal C.,68,19,3,0,4,4:00 PM,4:30PM,Wed,Laguna - 20m Outdoor Pool,Laguna,Stress Less,Wed|Laguna - 20m Outdoor Pool|Stress Less|4:00 PM,Wed|Laguna|Stress Less|4:00 PM
3229,Swish! Laguna - 20m Outdoor Pool: Stress Less with Coach Shar P.,68,19,3,0,7,11:00 AM,11:30AM,Sat,Laguna - 20m Outdoor Pool,Laguna,Stress Less,Sat|Laguna - 20m Outdoor Pool|Stress Less|11:00 AM,Sat|Laguna|Stress Less|11:00 AM
2998,Swish! Laguna - 20m Outdoor Pool: Stress Less with Coach Ivan T.,68,19,2,0,1,2:00 PM,2:30PM,Sun,Laguna - 20m Outdoor Pool,Laguna,Stress Less,Sun|Laguna - 20m Outdoor Pool|Stress Less|2:00 PM,Sun|Laguna|Stress Less|2:00 PM
3034,Swish! Laguna - 20m Outdoor Pool: Stress Less with Coach Ryan L.,68,19,1,0,3,5:30 PM,6:00PM,Tue,Laguna - 20m Outdoor Pool,Laguna,Stress Less,Tue|Laguna - 20m Outdoor Pool|Stress Less|5:30 PM,Tue|Laguna|Stress Less|5:30 PM
2836,Swish! Aqua Studio - Outdoor Pool: Stress Less with Coach Ian W.,61,19,0,0,7,10:30 AM,11:00AM,Sat,Aqua Studio - Outdoor Pool,Aqua Studio,Stress Less,Sat|Aqua Studio - Outdoor Pool|Stress Less|10:30 AM,Sat|Aqua Studio|Stress Less|10:30 AM
3241,Swish! Laguna - 20m Outdoor Pool: Zuma Beginner 1 with Coach Ameer B.,68,17,3,0,1,8:30 AM,9:00AM,Sun,Laguna - 20m Outdoor Pool,Laguna,Zuma Beginner 1,Sun|Laguna - 20m Outdoor Pool|Zuma Beginner 1|8:30 AM,Sun|Laguna|Zuma Beginner 1|8:30 AM
2785,Swish! Hub - Sheltered Pool: Zuma Beginner 1 with Coach Caleb Y.,17,17,3,0,7,12:00 PM,12:30PM,Sat,Hub - Sheltered Pool,Hub,Zuma Beginner 1,Sat|Hub - Sheltered Pool|Zuma Beginner 1|12:00 PM,Sat|Hub|Zuma Beginner 1|12:00 PM
3243,Swish! Laguna - 20m Outdoor Pool: Zuma Beginner 1 with Coach Imam R.,68,17,2,0,1,2:30 PM,3:00PM,Sun,Laguna - 20m Outdoor Pool,Laguna,Zuma Beginner 1,Sun|Laguna - 20m Outdoor Pool|Zuma Beginner 1|2:30 PM,Sun|Laguna|Zuma Beginner 1|2:30 PM
3234,Swish! Hub - Sheltered Pool: Zuma Beginner 1 with Coach Joey Y.,17,17,2,0,3,4:30 PM,5:00PM,Tue,Hub - Sheltered Pool,Hub,Zuma Beginner 1,Tue|Hub - Sheltered Pool|Zuma Beginner 1|4:30 PM,Tue|Hub|Zuma Beginner 1|4:30 PM
2670,Swish! Laguna - 20m Outdoor Pool: Zuma Beginner 1 with Coach Cal C.,68,17,2,0,4,3:30 PM,4:00PM,Wed,Laguna - 20m Outdoor Pool,Laguna,Zuma Beginner 1,Wed|Laguna - 20m Outdoor Pool|Zuma Beginner 1|3:30 PM,Wed|Laguna|Zuma Beginner 1|3:30 PM
3249,Swish! Aqua Studio - Outdoor Pool: Zuma Beginner 1 with Coach Muhammad Danial B.,61,17,2,0,6,4:30 PM,5:00PM,Fri,Aqua Studio - Outdoor Pool,Aqua Studio,Zuma Beginner 1,Fri|Aqua Studio - Outdoor Pool|Zuma Beginner 1|4:30 PM,Fri|Aqua Studio|Zuma Beginner 1|4:30 PM
2777,Swish! Aqua Studio - Outdoor Pool: Zuma Beginner 1 with Coach Ryan L.,61,17,2,0,7,8:00 AM,8:30AM,Sat,Aqua Studio - Outdoor Pool,Aqua Studio,Zuma Beginner 1,Sat|Aqua Studio - Outdoor Pool|Zuma Beginner 1|8:00 AM,Sat|Aqua Studio|Zuma Beginner 1|8:00 AM
2518,Swish! Hub - Sheltered Pool: Zuma Beginner 1 with Coach Amelia F.,17,17,2,0,7,2:00 PM,2:30PM,Sat,Hub - Sheltered Pool,Hub,Zuma Beginner 1,Sat|Hub - Sheltered Pool|Zuma Beginner 1|2:00 PM,Sat|Hub|Zuma Beginner 1|2:00 PM
2653,Swish! Laguna - 20m Outdoor Pool: Zuma Beginner 1 with Coach Ivan T.,68,17,2,0,7,11:30 AM,12:00PM,Sat,Laguna - 20m Outdoor Pool,Laguna,Zuma Beginner 1,Sat|Laguna - 20m Outdoor Pool|Zuma Beginner 1|11:30 AM,Sat|Laguna|Zuma Beginner 1|11:30 AM
2732,Swish! Aqua Studio - Outdoor Pool: Zuma Beginner 1 with Coach Amelia F.,61,17,1,0,1,3:00 PM,3:30PM,Sun,Aqua Studio - Outdoor Pool,Aqua Studio,Zuma Beginner 1,Sun|Aqua Studio - Outdoor Pool|Zuma Beginner 1|3:00 PM,Sun|Aqua Studio|Zuma Beginner 1|3:00 PM
2397,Swish! Hub - Sheltered Pool: Zuma Beginner 1 with Coach Amelia F.,17,17,1,0,1,8:00 AM,8:30AM,Sun,Hub - Sheltered Pool,Hub,Zuma Beginner 1,Sun|Hub - Sheltered Pool|Zuma Beginner 1|8:00 AM,Sun|Hub|Zuma Beginner 1|8:00 AM
711,Swish! Laguna - 20m Outdoor Pool: Zuma Beginner 1 with Coach Cal C.,68,17,1,0,4,4:30 PM,5:00PM,Wed,Laguna - 20m Outdoor Pool,Laguna,Zuma Beginner 1,Wed|Laguna - 20m Outdoor Pool|Zuma Beginner 1|4:30 PM,Wed|Laguna|Zuma Beginner 1|4:30 PM
2325,Swish! Laguna - 20m Outdoor Pool: Zuma Beginner 1 with Coach Ryan L.,68,17,1,0,4,5:30 PM,6:00PM,Wed,Laguna - 20m Outdoor Pool,Laguna,Zuma Beginner 1,Wed|Laguna - 20m Outdoor Pool|Zuma Beginner 1|5:30 PM,Wed|Laguna|Zuma Beginner 1|5:30 PM
